news_id,news_title,review_title,rating,num_satisfactory
story_reviews_00824,New Device May Reduce Repeat Breast Cancer Surgeries,New Device May Reduce Repeat Breast Cancer Surgeries,3,6
story_reviews_00825,"Study: Placebo or not, acupuncture helps with pain","Study: Placebo or not, acupuncture helps with pain",5,9
story_reviews_00826,Acupuncture has limited benefit for chronic pain,Acupuncture has limited benefit for chronic pain,3,6
story_reviews_00827,"Relief for Severe Asthma, at a High Price","Relief for Severe Asthma, at a High Price",3,6
story_reviews_00828,Heart study helps save lives of young athletes,Heart study helps save lives of young athletes,2,4
story_reviews_00830,Pediatricians Decide Boys Are Better Off Circumcised Than Not,Pediatricians Decide Boys Are Better Off Circumcised Than Not,4,8
story_reviews_00831,Walnuts May Improve Sperm Quality in Healthy Men,Walnuts May Improve Sperm Quality in Healthy Men,4,5
story_reviews_00832,Can daily aspirin help ward off cancer?,Can daily aspirin help ward off cancer?,5,7
story_reviews_00833,Daily Aspirin May Reduce Risk of Cancer Death,Daily Aspirin May Reduce Risk of Cancer Death,4,6
story_reviews_00834,U-M oversees cutting-edge trial that offers hope in fight against Lou Gehrig’s disease,U-M oversees cutting-edge trial that offers hope in fight against Lou Gehrig’s disease,5,9
story_reviews_00835,Magnetic stimulation helps some people with treatment-resistant depression,Magnetic stimulation helps some people with treatment-resistant depression,5,9
story_reviews_00836,Hormone boosts mental function in small study,Hormone boosts mental function in small study,4,8
story_reviews_00837,"Hormone May Boost Aging, Failing Brains","Hormone May Boost Aging, Failing Brains",3,5
story_reviews_00838,Study: PSA Testing Cuts Worst Prostate Cancers,Study: PSA Testing Cuts Worst Prostate Cancers,4,8
story_reviews_00839,Abandoning PSA Screening Could Cost Lives: Study,Abandoning PSA Screening Could Cost Lives: Study,4,6
story_reviews_00840,Prostate Cancer Screening: Why Can’t Doctors Agree?,Prostate Cancer Screening: Why Can’t Doctors Agree?,3,6
story_reviews_00841,Immune-Disorder Drug Shows Promise for Alzheimer’s,Immune-Disorder Drug Shows Promise for Alzheimer’s,4,8
story_reviews_00842,Fruitful news from tart cherry studies,Fruitful news from tart cherry studies,3,3
story_reviews_00843,A New Check for Heart Problems,A New Check for Heart Problems,2,3
story_reviews_00844,Nutrient Drink Might Boost Memory in Early Alzheimer’s: Study,Nutrient Drink Might Boost Memory in Early Alzheimer’s: Study,4,7
story_reviews_00845,A New Treatment’s Tantalizing Promise Brings Heartbreaking Ups and Downs,A New Treatment’s Tantalizing Promise Brings Heartbreaking Ups and Downs,5,9
story_reviews_00846,New Laser Aims to Zap Cellulite at the Source,New Laser Aims to Zap Cellulite at the Source,3,5
story_reviews_00847,Gene healing in a lotion? Researchers say they’re close,Gene healing in a lotion? Researchers say they’re close,2,3
story_reviews_00848,Botox may help multiple sclerosis tremors,Botox may help multiple sclerosis tremors,5,9
story_reviews_00849,Gel Shows Promise as Future Male Contraceptive,Gel Shows Promise as Future Male Contraceptive,3,5
story_reviews_00850,Newer ‘Second-Line’ Diabetes Drug May Outperform Older Meds,Newer ‘Second-Line’ Diabetes Drug May Outperform Older Meds,4,6
story_reviews_00851,"Not All Calories Equal, Study Shows","Not All Calories Equal, Study Shows",4,5
story_reviews_00852,Low-carb diet burns the most calories in small study,Low-carb diet burns the most calories in small study,5,7
story_reviews_00853,Brain EEG Test Might Help Spot Autism: Study,Brain EEG Test Might Help Spot Autism: Study,3,5
story_reviews_00854,Seaweed supplement may aid weight loss: study,Seaweed supplement may aid weight loss: study,5,10
story_reviews_00855,Study questions efficacy and safety of knee injections,Study questions efficacy and safety of knee injections,1,1
story_reviews_00856,Type 1 Diabetes Stem Cell Treatment Shows Promise,Type 1 Diabetes Stem Cell Treatment Shows Promise,4,7
story_reviews_00857,Drinking Coffee May Delay Alzheimer’s Disease,Drinking Coffee May Delay Alzheimer’s Disease,3,4
story_reviews_00858,Blood Tests Might Help Guide Breast Cancer Care,Blood Tests Might Help Guide Breast Cancer Care,3,6
story_reviews_00859,New Epilepsy Tactic: Fight Inflammation,New Epilepsy Tactic: Fight Inflammation,3,6
story_reviews_00860,Study: Dark Chocolate May Lower Heart Disease and Stroke Risks,Study: Dark Chocolate May Lower Heart Disease and Stroke Risks,5,8
story_reviews_00861,Can Aspirin Help Ward Off Skin Cancer?,Can Aspirin Help Ward Off Skin Cancer?,3,3
story_reviews_00862,Common Painkillers May Help Prevent Skin Cancer: Study,Common Painkillers May Help Prevent Skin Cancer: Study,4,5
story_reviews_00863,Drastic method targets hard-to-treat hypertension,Drastic method targets hard-to-treat hypertension,5,9
story_reviews_00864,Long-Lasting Birth Control Cuts Pregnancy Rate,Long-Lasting Birth Control Cuts Pregnancy Rate,4,7
story_reviews_00865,New Blood Thinner May Lower Chances of Clots in High-Risk Heart Patients: FDA,New Blood Thinner May Lower Chances of Clots in High-Risk Heart Patients: FDA,2,3
story_reviews_00866,Chinese Herb Kudzu May Help Drinkers Cut Down,Chinese Herb Kudzu May Help Drinkers Cut Down,4,8
story_reviews_00867,Acupuncture May Be Worth a Shot for COPD,Acupuncture May Be Worth a Shot for COPD,2,3
story_reviews_00868,New Method Easing Preparation May Encourage Colon Checks,New Method Easing Preparation May Encourage Colon Checks,3,5
story_reviews_00869,Prep-free virtual colonoscopy could be as effective as scope procedure,Prep-free virtual colonoscopy could be as effective as scope procedure,5,9
story_reviews_00870,Eggs at Breakfast May Delay Hunger,Eggs at Breakfast May Delay Hunger,1,1
story_reviews_00871,Egg producers fund study confirming the health benefits of eggs,Egg producers fund study confirming the health benefits of eggs,1,1
story_reviews_00872,Marijuana may ease multiple sclerosis symptoms,Marijuana may ease multiple sclerosis symptoms,5,9
story_reviews_00873,Men’s fertility test available for home,Men’s fertility test available for home,5,9
story_reviews_00874,How That Glass of Red Wine Might Help You Live Longer,How That Glass of Red Wine Might Help You Live Longer,3,4
story_reviews_00875,Mixed message on antidepressant for hot flashes,Mixed message on antidepressant for hot flashes,5,10
story_reviews_00876,Preventive medicines can help migraine sufferers,Preventive medicines can help migraine sufferers,4,7
story_reviews_00877,Experts issue new guidelines for preventing migraines with drugs,Experts issue new guidelines for preventing migraines with drugs,3,4
story_reviews_00878,Surgery for migraines: Help or hokum?,Surgery for migraines: Help or hokum?,4,7
story_reviews_00879,"Alzheimer’s: New test aids early diagnosis, but worth it to know?","Alzheimer’s: New test aids early diagnosis, but worth it to know?",3,5
story_reviews_00880,Experimental Prostate Cancer Treatment Shows Promise,Experimental Prostate Cancer Treatment Shows Promise,1,1
story_reviews_00881,Are breast lumps cancerous? A new device may help,Are breast lumps cancerous? A new device may help,3,4
story_reviews_00882,Thyme’s Time as Acne Remedy May Be Coming Soon,Thyme’s Time as Acne Remedy May Be Coming Soon,3,3
story_reviews_00883,Treating Sleep Apnea Without the Mask,Treating Sleep Apnea Without the Mask,2,4
story_reviews_00884,Soy Supplements Can Cool Hot Flashes: Study,Soy Supplements Can Cool Hot Flashes: Study,2,3
story_reviews_00885,Hormone replacement therapy regains popularity,Hormone replacement therapy regains popularity,1,1
story_reviews_00886,"Berries, Tea May Cut Men’s Odds for Parkinson’s: Study","Berries, Tea May Cut Men’s Odds for Parkinson’s: Study",3,4
story_reviews_00887,Early Study Hints That Breast Cancer Vaccine Might Work,Early Study Hints That Breast Cancer Vaccine Might Work,4,6
story_reviews_00888,New Scanning Technology Might Help Guide Prostate Cancer Care,New Scanning Technology Might Help Guide Prostate Cancer Care,2,4
story_reviews_00889,Electroacupuncture may be effective for depression: study,Electroacupuncture may be effective for depression: study,1,1
story_reviews_00890,Bypass Less Risky Than Stent Use Over Long Term,Bypass Less Risky Than Stent Use Over Long Term,5,9
